CYR61	4.62333701528775e-12
FOS	9.13463413411434e-11
EGR1	2.09926095984636e-10
DUSP1	4.65114509859562e-09
JUN	5.55599574303836e-07
ADAMTS1	9.45388042608271e-07
VIP	1.6264737448486e-06
CTGF	2.46583457036638e-06
MGP	3.90910394629763e-06
SRPX	5.17587879872108e-06
FOSB	9.71153376423681e-06
PDE6A	1.37880244341504e-05
JUNB	1.40348331819762e-05
NR1H4	1.40348331819762e-05
ZFP36	1.40348331819762e-05
TSC22D3	1.40348331819762e-05
IER2	1.40348331819762e-05
RGS1	2.46160216440806e-05
RHOB	3.04050042044106e-05
SERPING1	3.04050042044106e-05
C8orf4	3.39033289400439e-05
HSPA1B	3.39033289400439e-05
PPP1R15A	3.39033289400439e-05
UCHL1	3.49885369609169e-05
IGFBP5	3.56540232770995e-05
ADH1B	4.23149264411148e-05
ELN	6.49628534638908e-05
CEBPB	6.53879657044625e-05
FBLN1	6.70157674081199e-05
USP13	6.70157674081199e-05
LYVE1	6.84311213437814e-05
ACTA2	6.93341644373605e-05
PMP22	6.93341644373605e-05
CYP2B6	7.93276116355365e-05
TIMP3	7.94434721019406e-05
TNXB	9.6927423467272e-05
NR4A1	9.6927423467272e-05
HOXA9	0.000109346300537222
PLN	0.000112264333566497
CCL2	0.000112264333566497
PTGIS	0.000126999134423573
C2CD5	0.000156407594664956
SERPINF1	0.000160212343310298
FSTL1	0.000160212343310298
WDR78	0.000160212343310298
CHRDL1	0.000160212343310298
TPPP3	0.000185913144930648
GEM	0.000196794318450258
GAS7	0.000207581837500968
FXYD1	0.000213282894299173
TAGLN	0.000225873625248854
NOTCH3	0.000230442577904655
COL1A2	0.000237815550519767
SLC38A4	0.000237815550519767
KLF2	0.000241484985095761
FAM65A	0.000253907918862497
MARCH8	0.000253907918862497
C7	0.000270688322812653
ANK2	0.000270688322812653
HTRA1	0.000270688322812653
GREM1	0.000270688322812653
DPT	0.000292684462848206
ADGRA2	0.000296163335816602
HEG1	0.00029660275355169
SCGN	0.00029660275355169
FAM107A	0.00029660275355169
COL14A1	0.00029660275355169
GSTZ1	0.00029660275355169
TBC1D2	0.000301457385355779
IGF2	0.000308123730208753
EGLN1	0.00031491640490827
DCN	0.00031491640490827
MAP3K6	0.000318645636049431
HADH	0.000339077832894375
PCOLCE2	0.00034186431418562
MYH10	0.00034890491430243
CALHM2	0.000378893661045782
ASPN	0.000378893661045782
GPNMB	0.000412300338644233
PPCS	0.000412300338644233
MEP1B	0.000412300338644233
PTRF	0.000412300338644233
CSNK2A1	0.000420295317043151
GAL	0.000420295317043151
ACKR1	0.000420295317043151
FABP4	0.00042440852139968
S100A4	0.000440660077533082
FAM129A	0.000466068493621794
AOC3	0.000466068493621794
TNS1	0.000466068493621794
HOXB6	0.00047535550204435
FBN1	0.00047535550204435
FHL1	0.000481189563536778
COX7A1	0.000481189563536778
CILP	0.000481189563536778
TPST1	0.000487634469854094
CSRP2	0.000489013591007904
C1R	0.000489013591007904
SFXN3	0.000489013591007904
TUBA1A	0.000492021071079885
NAV3	0.000497453846519571
VIM	0.000506488252149635
ZBTB16	0.000527829475511472
CXCL12	0.000539719049087816
CRYAB	0.000539719049087816
PHGDH	0.000570437792873779
FILIP1L	0.000570437792873779
RERGL	0.000570437792873779
ADGRL2	0.000570437792873779
RIDA	0.000570437792873779
PTBP3	0.000593095969421609
ARHGAP29	0.000606205686353961
MYH11	0.000621295808562252
ARFGEF1	0.000621295808562252
CHODL	0.00063509182806916
SPAG9	0.00063509182806916
RTN1	0.00063509182806916
GUCY1B3	0.00063509182806916
OARD1	0.00063509182806916
VDAC1	0.000651228137546924
TCEAL4	0.000658815317318731
PEX11A	0.000658815317318731
PPT2	0.000661960262876862
ID4	0.000663970716805728
SFRP1	0.000666675337627471
TFPI	0.000677375079353978
AEBP1	0.000679012241931582
ENPP1	0.000680425351078578
TGM2	0.000680425351078578
OGN	0.000682478918464131
SIKE1	0.000689172396404118
FBLN5	0.000695826055756382
ACOT13	0.000700205454587052
MBNL3	0.000700465855774111
IGFBP7	0.000711641736396559
ETFA	0.000711670221205926
UNC119B	0.000711764146139589
CLU	0.000711764146139589
SPARC	0.000720926552929812
P2RY14	0.000720926552929812
NRN1	0.000732143779402581
FLRT2	0.000732143779402581
ABAT	0.000732143779402581
SIRPA	0.000732143779402581
SEMA5A	0.000733954762719361
MFAP5	0.000753562555886659
GBA3	0.000759848314786779
SLC9A2	0.000761166150924133
GJA4	0.000780448689155833
DYRK2	0.000786819550268753
SRD5A1	0.000793077150057323
TGFB1I1	0.000793077150057323
APOLD1	0.000794663750376954
TSPAN4	0.000806862142885951
CRTC3	0.000806862142885951
CDC14B	0.000807440898877657
ANXA1	0.000807440898877657
DBI	0.000807440898877657
PEA15	0.000834594089151337
LINS1	0.000872576474535681
NFASC	0.000874695823386529
GRAMD1C	0.000883040133120239
G0S2	0.000884523330267119
SAYSD1	0.000897716659548834
DAAM2	0.000897716659548834
AKAP12	0.000916017022485379
PRKCDBP	0.000931289504182417
ZCCHC24	0.000931289504182417
PGGT1B	0.000931289504182417
FEZ1	0.000936489460401453
C1S	0.000969692035190699
MYL9	0.000971991555429921
DDR2	0.000995949963883522
DECR1	0.000996108321708239
THBS2	0.00100616573736189
SCAPER	0.00100616573736189
ITCH	0.00100616573736189
ACKR3	0.00100616573736189
UBE2K	0.00100616573736189
FZD4	0.001026358956002
RELN	0.00102761492817471
GPD2	0.00103718315652336
MLLT11	0.00104153655982631
TMEM131	0.00104521955851478
NSUN3	0.00104521955851478
PIAS3	0.00106529257609788
PRPH	0.00106529257609788
ZFPM2	0.00107677291308551
MRC2	0.00108982942663707
SRP54	0.00109373988562079
SVEP1	0.00109768794111918
CMAS	0.00110637397170387
PAM	0.00110637397170387
CORO2A	0.00113242514948438
PHYH	0.00113242514948438
SOD3	0.00114273664005331
PCOLCE	0.00115217129783838
RGS2	0.00115217129783838
DPYSL3	0.00115217129783838
RASIP1	0.00115217129783838
HIST1H2BC	0.00115864765575045
CAV1	0.00115864765575045
NETO2	0.00115864765575045
ABHD5	0.00115937084671231
RGL1	0.00116042671387072
EAPP	0.0011990369249664
LHFP	0.00121019422140527
DUSP7	0.00121019422140527
ATF3	0.00121267420362776
CDH5	0.00121267420362776
EHHADH	0.00122819106660923
BTG2	0.00122819106660923
CD81	0.00124650459341125
MARC1	0.00131096680072198
TMEM47	0.00131096680072198
CRIP2	0.00131096680072198
SCRN1	0.00131096680072198
HBEGF	0.00131188858562428
LMOD1	0.00132346818371411
ZCCHC10	0.00133512516342613
ACADSB	0.00133512516342613
HMGCL	0.00133512516342613
ETNK1	0.00133512516342613
USP11	0.00135154563890524
SLC16A5	0.00135154563890524
TLR5	0.00135222392117386
SNRPN	0.00135928204284469
DPYSL2	0.00135952775419683
FDX1	0.00137492434656326
ATP5F1	0.00137492434656326
UGT1A6	0.00137923207763502
CTSK	0.00137923207763502
AUH	0.0013897869146459
SYNGR1	0.0013955553897771
CADM1	0.0013955553897771
CEP76	0.0013955553897771
FPGT	0.0013955553897771
SLC43A3	0.0013955553897771
RBMS1	0.0013955553897771
TNS2	0.0013955553897771
TUBB6	0.0014211993530732
BCKDHB	0.00142179410659078
CEP70	0.00142179410659078
ETFDH	0.00142482785825732
SLIT3	0.00142972024931194
SPARCL1	0.00144154369847443
PALMD	0.00144154369847443
STEAP1	0.00145295274010875
WASL	0.00146082197077821
PLXND1	0.00146082197077821
PXDC1	0.00146082197077821
BORA	0.00146082197077821
AK2	0.00146763493399938
ACOX1	0.00147339867667142
SOD1	0.00147339867667142
C11orf95	0.0014841446252553
UGT1A8	0.00149511159037116
NDUFA10	0.00149511159037116
PTER	0.00149771983158767
PIGL	0.00151358731220404
STXBP1	0.00154003818518551
ACTG2	0.00154842508041519
ABHD14A	0.00155624247631008
FRAT2	0.00155624247631008
PCDHGA1	0.00156796889756985
AKAP9	0.00158145396481796
PER1	0.00159536409022824
IL6R	0.0016064436622473
SDHC	0.00163128395260792
WIPI1	0.00163128395260792
PEG3	0.00163128395260792
MAVS	0.00165068777734942
PPM1F	0.00168475550867217
MGAT4A	0.00169554640717366
SUCLG1	0.00172213580027536
PDGFRB	0.00172272136224531
KHNYN	0.00173723636141288
NCK1	0.00173723636141288
FADD	0.00173723636141288
FGF13	0.00173723636141288
MTIF2	0.00176951111530109
